user_id,age,gender,education_level,country,test_run_id,battery_id,specific_subtest_id,raw_score,time_of_day,grand_index
25537913,25.0,f,4.0,US,490452,14,29,19.0,18,114.66989588620471
25537913,25.0,f,4.0,US,490452,14,28,5.0,18,114.66989588620471
25537913,25.0,f,4.0,US,490452,14,30,11.0,18,114.66989588620471
25537913,25.0,f,4.0,US,490452,14,27,10.0,18,114.66989588620471
25537913,25.0,f,4.0,US,490452,14,26,513.0,18,114.66989588620471
25538075,27.0,m,2.0,US,654297,14,29,15.0,20,112.27810499417856
25538075,27.0,m,2.0,US,654297,14,28,5.0,20,112.27810499417856
25538075,27.0,m,2.0,US,654297,14,30,11.0,20,112.27810499417856
25538075,27.0,m,2.0,US,654297,14,27,9.0,20,112.27810499417856
25538075,27.0,m,2.0,US,654297,14,26,412.0,20,112.27810499417856
25553290,48.0,f,4.0,NZ,216481,14,29,16.0,16,105.42910408456096
25553290,48.0,f,4.0,NZ,216481,14,28,5.0,16,105.42910408456096
25553290,48.0,f,4.0,NZ,216481,14,30,12.0,16,105.42910408456096
25553290,48.0,f,4.0,NZ,216481,14,27,8.0,16,105.42910408456096
25553290,48.0,f,4.0,NZ,216481,14,26,484.0,16,105.42910408456096
25564471,52.0,f,2.0,CA,159574,14,29,15.0,21,97.89467057759713
25564471,52.0,f,2.0,CA,159574,14,28,5.0,21,97.89467057759713
25564471,52.0,f,2.0,CA,159574,14,30,9.0,21,97.89467057759713
25564471,52.0,f,2.0,CA,159574,14,27,8.0,21,97.89467057759713
25564471,52.0,f,2.0,CA,159574,14,26,567.0,21,97.89467057759713
25566085,22.0,m,3.0,AU,181940,14,29,18.0,17,123.15224824826532
25566085,22.0,m,3.0,AU,181940,14,28,5.0,17,123.15224824826532
25566085,22.0,m,3.0,AU,181940,14,30,14.0,17,123.15224824826532
25566085,22.0,m,3.0,AU,181940,14,27,9.0,17,123.15224824826532
25566085,22.0,m,3.0,AU,181940,14,26,355.0,17,123.15224824826532
25581763,24.0,m,2.0,US,550292,14,29,22.0,13,131.00091784194734
25581763,24.0,m,2.0,US,550292,14,28,8.0,13,131.00091784194734
25581763,24.0,m,2.0,US,550292,14,30,5.0,13,131.00091784194734
25581763,24.0,m,2.0,US,550292,14,27,10.0,13,131.00091784194734
25581763,24.0,m,2.0,US,550292,14,26,390.0,13,131.00091784194734
25589422,27.0,m,2.0,US,665122,14,29,16.0,15,116.27644477383797
25589422,27.0,m,2.0,US,665122,14,28,5.0,15,116.27644477383797
25589422,27.0,m,2.0,US,665122,14,30,8.0,15,116.27644477383797
25589422,27.0,m,2.0,US,665122,14,27,10.0,15,116.27644477383797
25589422,27.0,m,2.0,US,665122,14,26,383.0,15,116.27644477383797
25609897,29.0,f,3.0,US,24214,14,29,8.0,21,110.73038678834402
25609897,29.0,f,3.0,US,24214,14,28,6.0,21,110.73038678834402
25609897,29.0,f,3.0,US,24214,14,30,14.0,21,110.73038678834402
25609897,29.0,f,3.0,US,24214,14,27,8.0,21,110.73038678834402
25609897,29.0,f,3.0,US,24214,14,26,375.0,21,110.73038678834402
25618197,52.0,m,3.0,US,585848,14,29,8.0,14,100.66320538672257
25618197,52.0,m,3.0,US,585848,14,28,7.0,14,100.66320538672257
25618197,52.0,m,3.0,US,585848,14,30,1.0,14,100.66320538672257
25618197,52.0,m,3.0,US,585848,14,27,9.0,14,100.66320538672257
25618197,52.0,m,3.0,US,585848,14,26,379.0,14,100.66320538672257
25620194,56.0,f,4.0,AU,689818,14,29,21.0,14,124.47577413470016
25620194,56.0,f,4.0,AU,689818,14,28,7.0,14,124.47577413470016
25620194,56.0,f,4.0,AU,689818,14,30,13.0,14,124.47577413470016
25620194,56.0,f,4.0,AU,689818,14,27,8.0,14,124.47577413470016
25620194,56.0,f,4.0,AU,689818,14,26,407.0,14,124.47577413470016
25626100,21.0,m,4.0,US,107899,14,29,16.0,23,117.6706779669164
25626100,21.0,m,4.0,US,107899,14,28,5.0,23,117.6706779669164
25626100,21.0,m,4.0,US,107899,14,30,7.0,23,117.6706779669164
25626100,21.0,m,4.0,US,107899,14,27,10.0,23,117.6706779669164
25626100,21.0,m,4.0,US,107899,14,26,351.0,23,117.6706779669164
25645972,29.0,f,3.0,US,250353,14,29,11.0,21,113.4826463256641
25645972,29.0,f,3.0,US,250353,14,28,6.0,21,113.4826463256641
25645972,29.0,f,3.0,US,250353,14,30,10.0,21,113.4826463256641
25645972,29.0,f,3.0,US,250353,14,27,9.0,21,113.4826463256641
25645972,29.0,f,3.0,US,250353,14,26,379.0,21,113.4826463256641
25667819,21.0,f,8.0,US,317717,14,29,10.0,13,106.00591744247426
25667819,21.0,f,8.0,US,317717,14,28,6.0,13,106.00591744247426
25667819,21.0,f,8.0,US,317717,14,30,14.0,13,106.00591744247426
25667819,21.0,f,8.0,US,317717,14,27,7.0,13,106.00591744247426
25667819,21.0,f,8.0,US,317717,14,26,403.0,13,106.00591744247426
25673447,31.0,m,8.0,CA,508096,14,29,11.0,19,113.4826463256641
25673447,31.0,m,8.0,CA,508096,14,28,7.0,19,113.4826463256641
25673447,31.0,m,8.0,CA,508096,14,30,11.0,19,113.4826463256641
25673447,31.0,m,8.0,CA,508096,14,27,8.0,19,113.4826463256641
25673447,31.0,m,8.0,CA,508096,14,26,388.0,19,113.4826463256641
25675610,19.0,f,3.0,US,594342,14,29,11.0,14,112.41932274683322
25675610,19.0,f,3.0,US,594342,14,28,5.0,14,112.41932274683322
25675610,19.0,f,3.0,US,594342,14,30,12.0,14,112.41932274683322
25675610,19.0,f,3.0,US,594342,14,27,9.0,14,112.41932274683322
25675610,19.0,f,3.0,US,594342,14,26,372.0,14,112.41932274683322
25678729,19.0,m,3.0,US,317304,14,29,17.0,1,120.88354757346944
25678729,19.0,m,3.0,US,317304,14,28,6.0,1,120.88354757346944
25678729,19.0,m,3.0,US,317304,14,30,13.0,1,120.88354757346944
25678729,19.0,m,3.0,US,317304,14,27,9.0,1,120.88354757346944
25678729,19.0,m,3.0,US,317304,14,26,409.0,1,120.88354757346944
25692017,28.0,f,99.0,US,707785,14,29,10.0,18,104.84415867799406
25692017,28.0,f,99.0,US,707785,14,28,8.0,18,104.84415867799406
25692017,28.0,f,99.0,US,707785,14,30,7.0,18,104.84415867799406
25692017,28.0,f,99.0,US,707785,14,27,8.0,18,104.84415867799406
25692017,28.0,f,99.0,US,707785,14,26,503.0,18,104.84415867799406
25696876,54.0,f,5.0,US,473484,14,29,25.0,9,131.18484883419455
25696876,54.0,f,5.0,US,473484,14,28,7.0,9,131.18484883419455
25696876,54.0,f,5.0,US,473484,14,30,9.0,9,131.18484883419455
25696876,54.0,f,5.0,US,473484,14,27,10.0,9,131.18484883419455
25696876,54.0,f,5.0,US,473484,14,26,442.0,9,131.18484883419455
25701964,63.0,m,3.0,US,221090,14,29,15.0,12,107.31879413443556
25701964,63.0,m,3.0,US,221090,14,28,6.0,12,107.31879413443556
25701964,63.0,m,3.0,US,221090,14,30,6.0,12,107.31879413443556
25701964,63.0,m,3.0,US,221090,14,27,9.0,12,107.31879413443556
25701964,63.0,m,3.0,US,221090,14,26,463.0,12,107.31879413443556
25707167,31.0,f,4.0,US,482034,14,29,23.0,9,118.55049580947444
25707167,31.0,f,4.0,US,482034,14,28,6.0,9,118.55049580947444
25707167,31.0,f,4.0,US,482034,14,30,12.0,9,118.55049580947444
25707167,31.0,f,4.0,US,482034,14,27,7.0,9,118.55049580947444
25707167,31.0,f,4.0,US,482034,14,26,376.0,9,118.55049580947444
25722197,60.0,m,4.0,US,335184,14,29,16.0,6,104.43713414664543
25722197,60.0,m,4.0,US,335184,14,28,5.0,6,104.43713414664543
25722197,60.0,m,4.0,US,335184,14,30,7.0,6,104.43713414664543
25722197,60.0,m,4.0,US,335184,14,27,8.0,6,104.43713414664543
25722197,60.0,m,4.0,US,335184,14,26,406.0,6,104.43713414664543
25723295,55.0,m,3.0,US,673205,14,29,10.0,19,92.30761447719046
25723295,55.0,m,3.0,US,673205,14,28,5.0,19,92.30761447719046
25723295,55.0,m,3.0,US,673205,14,30,3.0,19,92.30761447719046
25723295,55.0,m,3.0,US,673205,14,27,8.0,19,92.30761447719046
25723295,55.0,m,3.0,US,673205,14,26,430.0,19,92.30761447719046
25729000,28.0,m,3.0,US,185525,14,29,22.0,7,130.13378773870548
25729000,28.0,m,3.0,US,185525,14,28,6.0,7,130.13378773870548
25729000,28.0,m,3.0,US,185525,14,30,11.0,7,130.13378773870548
25729000,28.0,m,3.0,US,185525,14,27,10.0,7,130.13378773870548
25729000,28.0,m,3.0,US,185525,14,26,385.0,7,130.13378773870548
25747114,46.0,f,8.0,US,126079,14,29,9.0,2,91.21564629441602
25747114,46.0,f,8.0,US,126079,14,28,4.0,2,91.21564629441602
25747114,46.0,f,8.0,US,126079,14,30,8.0,2,91.21564629441602
25747114,46.0,f,8.0,US,126079,14,27,8.0,2,91.21564629441602
25747114,46.0,f,8.0,US,126079,14,26,471.0,2,91.21564629441602
25752364,45.0,m,3.0,US,221409,14,29,7.0,20,97.99031101163084
25752364,45.0,m,3.0,US,221409,14,28,5.0,20,97.99031101163084
25752364,45.0,m,3.0,US,221409,14,30,5.0,20,97.99031101163084
25752364,45.0,m,3.0,US,221409,14,27,8.0,20,97.99031101163084
25752364,45.0,m,3.0,US,221409,14,26,334.0,20,97.99031101163084
25756175,45.0,f,6.0,US,458827,14,29,15.0,10,103.15128258947328
25756175,45.0,f,6.0,US,458827,14,28,6.0,10,103.15128258947328
25756175,45.0,f,6.0,US,458827,14,30,1.0,10,103.15128258947328
25756175,45.0,f,6.0,US,458827,14,27,10.0,10,103.15128258947328
25756175,45.0,f,6.0,US,458827,14,26,453.0,10,103.15128258947328
25763107,34.0,f,8.0,US,656447,14,29,17.0,14,122.2450608673194
25763107,34.0,f,8.0,US,656447,14,28,6.0,14,122.2450608673194
25763107,34.0,f,8.0,US,656447,14,30,17.0,14,122.2450608673194
25763107,34.0,f,8.0,US,656447,14,27,8.0,14,122.2450608673194
25763107,34.0,f,8.0,US,656447,14,26,389.0,14,122.2450608673194
25778484,29.0,m,4.0,US,534099,14,29,14.0,21,110.73038678834402
25778484,29.0,m,4.0,US,534099,14,28,4.0,21,110.73038678834402
25778484,29.0,m,4.0,US,534099,14,30,9.0,21,110.73038678834402
25778484,29.0,m,4.0,US,534099,14,27,9.0,21,110.73038678834402
25778484,29.0,m,4.0,US,534099,14,26,340.0,21,110.73038678834402
25787742,30.0,m,3.0,US,114630,14,29,15.0,23,113.35679631693468
25787742,30.0,m,3.0,US,114630,14,28,6.0,23,113.35679631693468
25787742,30.0,m,3.0,US,114630,14,30,6.0,23,113.35679631693468
25787742,30.0,m,3.0,US,114630,14,27,9.0,23,113.35679631693468
25787742,30.0,m,3.0,US,114630,14,26,374.0,23,113.35679631693468
25796755,33.0,f,7.0,US,561961,14,29,7.0,8,101.6524486800754
25796755,33.0,f,7.0,US,561961,14,28,6.0,8,101.6524486800754
25796755,33.0,f,7.0,US,561961,14,30,13.0,8,101.6524486800754
25796755,33.0,f,7.0,US,561961,14,27,7.0,8,101.6524486800754
25796755,33.0,f,7.0,US,561961,14,26,395.0,8,101.6524486800754
25797146,49.0,f,4.0,US,93516,14,29,12.0,17,95.86252375641992
25797146,49.0,f,4.0,US,93516,14,28,4.0,17,95.86252375641992
25797146,49.0,f,4.0,US,93516,14,30,7.0,17,95.86252375641992
25797146,49.0,f,4.0,US,93516,14,27,9.0,17,95.86252375641992
25797146,49.0,f,4.0,US,93516,14,26,495.0,17,95.86252375641992
25807297,25.0,m,3.0,US,76904,14,29,11.0,13,102.87291731976904
25807297,25.0,m,3.0,US,76904,14,28,5.0,13,102.87291731976904
25807297,25.0,m,3.0,US,76904,14,30,8.0,13,102.87291731976904
25807297,25.0,m,3.0,US,76904,14,27,9.0,13,102.87291731976904
25807297,25.0,m,3.0,US,76904,14,26,434.0,13,102.87291731976904
25824704,38.0,f,8.0,US,302978,14,29,15.0,12,104.84415867799406
25824704,38.0,f,8.0,US,302978,14,28,5.0,12,104.84415867799406
25824704,38.0,f,8.0,US,302978,14,30,8.0,12,104.84415867799406
25824704,38.0,f,8.0,US,302978,14,27,8.0,12,104.84415867799406
25824704,38.0,f,8.0,US,302978,14,26,403.0,12,104.84415867799406
25835423,22.0,m,2.0,AU,291405,14,29,8.0,15,96.46804070060966
25835423,22.0,m,2.0,AU,291405,14,28,4.0,15,96.46804070060966
25835423,22.0,m,2.0,AU,291405,14,30,7.0,15,96.46804070060966
25835423,22.0,m,2.0,AU,291405,14,27,9.0,15,96.46804070060966
25835423,22.0,m,2.0,AU,291405,14,26,410.0,15,96.46804070060966
25842692,35.0,f,2.0,US,182516,14,29,7.0,18,89.70198027535642
25842692,35.0,f,2.0,US,182516,14,28,5.0,18,89.70198027535642
25842692,35.0,f,2.0,US,182516,14,30,4.0,18,89.70198027535642
25842692,35.0,f,2.0,US,182516,14,27,8.0,18,89.70198027535642
25842692,35.0,f,2.0,US,182516,14,26,446.0,18,89.70198027535642
25855602,62.0,f,3.0,US,401291,14,29,12.0,16,92.09790062732375
25855602,62.0,f,3.0,US,401291,14,28,4.0,16,92.09790062732375
25855602,62.0,f,3.0,US,401291,14,30,7.0,16,92.09790062732375
25855602,62.0,f,3.0,US,401291,14,27,8.0,16,92.09790062732375
25855602,62.0,f,3.0,US,401291,14,26,494.0,16,92.09790062732375
25858308,37.0,f,3.0,CA,114169,14,29,20.0,17,121.2961666522268
25858308,37.0,f,3.0,CA,114169,14,28,6.0,17,121.2961666522268
25858308,37.0,f,3.0,CA,114169,14,30,8.0,17,121.2961666522268
25858308,37.0,f,3.0,CA,114169,14,27,9.0,17,121.2961666522268
25858308,37.0,f,3.0,CA,114169,14,26,367.0,17,121.2961666522268
25873212,43.0,f,4.0,US,721450,14,29,11.0,14,108.90842478144204
25873212,43.0,f,4.0,US,721450,14,28,6.0,14,108.90842478144204
25873212,43.0,f,4.0,US,721450,14,30,6.0,14,108.90842478144204
25873212,43.0,f,4.0,US,721450,14,27,9.0,14,108.90842478144204
25873212,43.0,f,4.0,US,721450,14,26,379.0,14,108.90842478144204
25880727,56.0,m,5.0,AU,751072,14,29,22.0,9,123.79701567219664
25880727,56.0,m,5.0,AU,751072,14,28,6.0,9,123.79701567219664
25880727,56.0,m,5.0,AU,751072,14,30,14.0,9,123.79701567219664
25880727,56.0,m,5.0,AU,751072,14,27,8.0,9,123.79701567219664
25880727,56.0,m,5.0,AU,751072,14,26,388.0,9,123.79701567219664
25882625,27.0,m,8.0,US,492199,14,29,11.0,17,124.65805652872857
25882625,27.0,m,8.0,US,492199,14,28,6.0,17,124.65805652872857
25882625,27.0,m,8.0,US,492199,14,30,12.0,17,124.65805652872857
25882625,27.0,m,8.0,US,492199,14,27,11.0,17,124.65805652872857
25882625,27.0,m,8.0,US,492199,14,26,377.0,17,124.65805652872857
25884167,21.0,f,3.0,US,707014,14,29,13.0,12,99.37392751016615
25884167,21.0,f,3.0,US,707014,14,28,5.0,12,99.37392751016615
25884167,21.0,f,3.0,US,707014,14,30,6.0,12,99.37392751016615
25884167,21.0,f,3.0,US,707014,14,27,9.0,12,99.37392751016615
25884167,21.0,f,3.0,US,707014,14,26,494.0,12,99.37392751016615
25894494,23.0,m,4.0,CA,252691,14,29,24.0,9,128.69971740626218
25894494,23.0,m,4.0,CA,252691,14,28,6.0,9,128.69971740626218
25894494,23.0,m,4.0,CA,252691,14,30,7.0,9,128.69971740626218
25894494,23.0,m,4.0,CA,252691,14,27,10.0,9,128.69971740626218
25894494,23.0,m,4.0,CA,252691,14,26,364.0,9,128.69971740626218
25898552,18.0,m,2.0,US,273252,14,29,15.0,12,136.55520513645286
25898552,18.0,m,2.0,US,273252,14,28,8.0,12,136.55520513645286
25898552,18.0,m,2.0,US,273252,14,30,12.0,12,136.55520513645286
25898552,18.0,m,2.0,US,273252,14,27,9.0,12,136.55520513645286
25898552,18.0,m,2.0,US,273252,14,26,300.0,12,136.55520513645286
25904617,27.0,m,3.0,US,670161,14,29,15.0,21,117.15856866740974
25904617,27.0,m,3.0,US,670161,14,28,6.0,21,117.15856866740974
25904617,27.0,m,3.0,US,670161,14,30,13.0,21,117.15856866740974
25904617,27.0,m,3.0,US,670161,14,27,9.0,21,117.15856866740974
25904617,27.0,m,3.0,US,670161,14,26,435.0,21,117.15856866740974
25915937,23.0,m,4.0,CA,262568,14,29,20.0,12,129.25116971670323
25915937,23.0,m,4.0,CA,262568,14,28,7.0,12,129.25116971670323
25915937,23.0,m,4.0,CA,262568,14,30,9.0,12,129.25116971670323
25915937,23.0,m,4.0,CA,262568,14,27,10.0,12,129.25116971670323
25915937,23.0,m,4.0,CA,262568,14,26,394.0,12,129.25116971670323
25925138,21.0,m,3.0,US,141490,14,29,15.0,23,107.18864673373128
25925138,21.0,m,3.0,US,141490,14,28,5.0,23,107.18864673373128
25925138,21.0,m,3.0,US,141490,14,30,7.0,23,107.18864673373128
25925138,21.0,m,3.0,US,141490,14,27,9.0,23,107.18864673373128
25925138,21.0,m,3.0,US,141490,14,26,418.0,23,107.18864673373128
25936070,24.0,m,3.0,US,10064,14,29,17.0,2,116.66151066321812
25936070,24.0,m,3.0,US,10064,14,28,5.0,2,116.66151066321812
25936070,24.0,m,3.0,US,10064,14,30,17.0,2,116.66151066321812
25936070,24.0,m,3.0,US,10064,14,27,8.0,2,116.66151066321812
25936070,24.0,m,3.0,US,10064,14,26,405.0,2,116.66151066321812
25946247,39.0,m,4.0,US,286417,14,29,18.0,11,117.4086928721511
25946247,39.0,m,4.0,US,286417,14,28,5.0,11,117.4086928721511
25946247,39.0,m,4.0,US,286417,14,30,11.0,11,117.4086928721511
25946247,39.0,m,4.0,US,286417,14,27,11.0,11,117.4086928721511
25946247,39.0,m,4.0,US,286417,14,26,523.0,11,117.4086928721511
25964771,19.0,f,3.0,US,432877,14,29,10.0,2,101.6524486800754
25964771,19.0,f,3.0,US,432877,14,28,7.0,2,101.6524486800754
25964771,19.0,f,3.0,US,432877,14,30,6.0,2,101.6524486800754
25964771,19.0,f,3.0,US,432877,14,27,8.0,2,101.6524486800754
25964771,19.0,f,3.0,US,432877,14,26,462.0,2,101.6524486800754
25976262,18.0,f,3.0,US,277585,14,29,9.0,15,92.88555609947912
25976262,18.0,f,3.0,US,277585,14,28,4.0,15,92.88555609947912
25976262,18.0,f,3.0,US,277585,14,30,10.0,15,92.88555609947912
25976262,18.0,f,3.0,US,277585,14,27,7.0,15,92.88555609947912
25976262,18.0,f,3.0,US,277585,14,26,401.0,15,92.88555609947912
25983052,29.0,f,4.0,US,374205,14,29,29.0,20,151.92072366116037
25983052,29.0,f,4.0,US,374205,14,28,7.0,20,151.92072366116037
25983052,29.0,f,4.0,US,374205,14,30,17.0,20,151.92072366116037
25983052,29.0,f,4.0,US,374205,14,27,10.0,20,151.92072366116037
25983052,29.0,f,4.0,US,374205,14,26,365.0,20,151.92072366116037
25989225,36.0,m,6.0,US,112722,14,29,13.0,14,107.4360024344598
25989225,36.0,m,6.0,US,112722,14,28,4.0,14,107.4360024344598
25989225,36.0,m,6.0,US,112722,14,30,7.0,14,107.4360024344598
25989225,36.0,m,6.0,US,112722,14,27,10.0,14,107.4360024344598
25989225,36.0,m,6.0,US,112722,14,26,390.0,14,107.4360024344598
25997014,20.0,f,3.0,US,724799,14,29,13.0,12,106.418046931879
25997014,20.0,f,3.0,US,724799,14,28,5.0,12,106.418046931879
25997014,20.0,f,3.0,US,724799,14,30,15.0,12,106.418046931879
25997014,20.0,f,3.0,US,724799,14,27,9.0,12,106.418046931879
25997014,20.0,f,3.0,US,724799,14,26,577.0,12,106.418046931879
26000331,30.0,m,99.0,US,297386,14,29,12.0,20,119.10423450995876
26000331,30.0,m,99.0,US,297386,14,28,5.0,20,119.10423450995876
26000331,30.0,m,99.0,US,297386,14,30,13.0,20,119.10423450995876
26000331,30.0,m,99.0,US,297386,14,27,8.0,20,119.10423450995876
26000331,30.0,m,99.0,US,297386,14,26,264.0,20,119.10423450995876
26002310,64.0,m,5.0,CA,88635,14,29,20.0,13,111.71583246307276
26002310,64.0,m,5.0,CA,88635,14,28,6.0,13,111.71583246307276
26002310,64.0,m,5.0,CA,88635,14,30,7.0,13,111.71583246307276
26002310,64.0,m,5.0,CA,88635,14,27,8.0,13,111.71583246307276
26002310,64.0,m,5.0,CA,88635,14,26,422.0,13,111.71583246307276
26006915,65.0,f,2.0,US,158517,14,29,11.0,1,90.07104960449357
26006915,65.0,f,2.0,US,158517,14,28,5.0,1,90.07104960449357
26006915,65.0,f,2.0,US,158517,14,30,3.0,1,90.07104960449357
26006915,65.0,f,2.0,US,158517,14,27,8.0,1,90.07104960449357
26006915,65.0,f,2.0,US,158517,14,26,494.0,1,90.07104960449357
26007049,22.0,m,3.0,US,683393,14,29,18.0,1,111.52549015871804
26007049,22.0,m,3.0,US,683393,14,28,8.0,1,111.52549015871804
26007049,22.0,m,3.0,US,683393,14,30,6.0,1,111.52549015871804
26007049,22.0,m,3.0,US,683393,14,27,7.0,1,111.52549015871804
26007049,22.0,m,3.0,US,683393,14,26,430.0,1,111.52549015871804
26015284,59.0,f,4.0,US,169323,14,29,23.0,15,110.8531166575919
26015284,59.0,f,4.0,US,169323,14,28,5.0,15,110.8531166575919
26015284,59.0,f,4.0,US,169323,14,30,8.0,15,110.8531166575919
26015284,59.0,f,4.0,US,169323,14,27,8.0,15,110.8531166575919
26015284,59.0,f,4.0,US,169323,14,26,432.0,15,110.8531166575919
26017985,27.0,f,3.0,US,119631,14,29,12.0,13,113.4826463256641
26017985,27.0,f,3.0,US,119631,14,28,6.0,13,113.4826463256641
26017985,27.0,f,3.0,US,119631,14,30,8.0,13,113.4826463256641
26017985,27.0,f,3.0,US,119631,14,27,8.0,13,113.4826463256641
26017985,27.0,f,3.0,US,119631,14,26,313.0,13,113.4826463256641
26021937,19.0,m,3.0,US,603515,14,29,23.0,23,135.1462823447413
26021937,19.0,m,3.0,US,603515,14,28,7.0,23,135.1462823447413
26021937,19.0,m,3.0,US,603515,14,30,17.0,23,135.1462823447413
26021937,19.0,m,3.0,US,603515,14,27,8.0,23,135.1462823447413
26021937,19.0,m,3.0,US,603515,14,26,366.0,23,135.1462823447413
26027838,38.0,f,8.0,US,117015,14,29,18.0,14,111.52549015871804
26027838,38.0,f,8.0,US,117015,14,28,5.0,14,111.52549015871804
26027838,38.0,f,8.0,US,117015,14,30,8.0,14,111.52549015871804
26027838,38.0,f,8.0,US,117015,14,27,9.0,14,111.52549015871804
26027838,38.0,f,8.0,US,117015,14,26,417.0,14,111.52549015871804
26070019,39.0,f,3.0,US,67311,14,29,10.0,10,90.67554842406324
26070019,39.0,f,3.0,US,67311,14,28,4.0,10,90.67554842406324
26070019,39.0,f,3.0,US,67311,14,30,5.0,10,90.67554842406324
26070019,39.0,f,3.0,US,67311,14,27,8.0,10,90.67554842406324
26070019,39.0,f,3.0,US,67311,14,26,444.0,10,90.67554842406324
26091242,46.0,m,4.0,US,421057,14,29,17.0,14,122.7717310077065
26091242,46.0,m,4.0,US,421057,14,28,6.0,14,122.7717310077065
26091242,46.0,m,4.0,US,421057,14,30,12.0,14,122.7717310077065
26091242,46.0,m,4.0,US,421057,14,27,9.0,14,122.7717310077065
26091242,46.0,m,4.0,US,421057,14,26,374.0,14,122.7717310077065
26104056,48.0,m,7.0,US,45179,14,29,18.0,13,93.54812074866624
26104056,48.0,m,7.0,US,45179,14,28,7.0,13,93.54812074866624
26104056,48.0,m,7.0,US,45179,14,30,4.0,13,93.54812074866624
26104056,48.0,m,7.0,US,45179,14,27,6.0,13,93.54812074866624
26104056,48.0,m,7.0,US,45179,14,26,565.0,13,93.54812074866624
26107485,28.0,m,3.0,US,498230,14,29,17.0,15,125.65086018440488
26107485,28.0,m,3.0,US,498230,14,28,7.0,15,125.65086018440488
26107485,28.0,m,3.0,US,498230,14,30,8.0,15,125.65086018440488
26107485,28.0,m,3.0,US,498230,14,27,10.0,15,125.65086018440488
26107485,28.0,m,3.0,US,498230,14,26,382.0,15,125.65086018440488
26108682,18.0,m,2.0,US,134412,14,29,12.0,18,97.25333802089634
26108682,18.0,m,2.0,US,134412,14,28,5.0,18,97.25333802089634
26108682,18.0,m,2.0,US,134412,14,30,4.0,18,97.25333802089634
26108682,18.0,m,2.0,US,134412,14,27,8.0,18,97.25333802089634
26108682,18.0,m,2.0,US,134412,14,26,400.0,18,97.25333802089634
26122584,20.0,f,3.0,AU,303840,14,29,5.0,21,94.55911907504132
26122584,20.0,f,3.0,AU,303840,14,28,7.0,21,94.55911907504132
26122584,20.0,f,3.0,AU,303840,14,30,2.0,21,94.55911907504132
26122584,20.0,f,3.0,AU,303840,14,27,9.0,21,94.55911907504132
26122584,20.0,f,3.0,AU,303840,14,26,468.0,21,94.55911907504132
26134450,31.0,f,4.0,US,33542,14,29,10.0,18,97.89467057759713
26134450,31.0,f,4.0,US,33542,14,28,6.0,18,97.89467057759713
26134450,31.0,f,4.0,US,33542,14,30,3.0,18,97.89467057759713
26134450,31.0,f,4.0,US,33542,14,27,8.0,18,97.89467057759713
26134450,31.0,f,4.0,US,33542,14,26,398.0,18,97.89467057759713
26140160,23.0,m,4.0,CA,142571,14,29,7.0,15,100.76693062990152
26140160,23.0,m,4.0,CA,142571,14,28,6.0,15,100.76693062990152
26140160,23.0,m,4.0,CA,142571,14,30,3.0,15,100.76693062990152
26140160,23.0,m,4.0,CA,142571,14,27,9.0,15,100.76693062990152
26140160,23.0,m,4.0,CA,142571,14,26,370.0,15,100.76693062990152
26144692,48.0,f,3.0,US,428152,14,29,14.0,16,101.78001687562885
26144692,48.0,f,3.0,US,428152,14,28,7.0,16,101.78001687562885
26144692,48.0,f,3.0,US,428152,14,30,3.0,16,101.78001687562885
26144692,48.0,f,3.0,US,428152,14,27,7.0,16,101.78001687562885
26144692,48.0,f,3.0,US,428152,14,26,390.0,16,101.78001687562885
26146746,34.0,m,4.0,CA,211932,14,29,10.0,18,99.8612603970104
26146746,34.0,m,4.0,CA,211932,14,28,6.0,18,99.8612603970104
26146746,34.0,m,4.0,CA,211932,14,30,9.0,18,99.8612603970104
26146746,34.0,m,4.0,CA,211932,14,27,8.0,18,99.8612603970104
26146746,34.0,m,4.0,CA,211932,14,26,486.0,18,99.8612603970104
26156699,35.0,f,,CA,571952,14,29,10.0,12,104.63388207500152
26156699,35.0,f,,CA,571952,14,28,7.0,12,104.63388207500152
26156699,35.0,f,,CA,571952,14,30,8.0,12,104.63388207500152
26156699,35.0,f,,CA,571952,14,27,8.0,12,104.63388207500152
26156699,35.0,f,,CA,571952,14,26,454.0,12,104.63388207500152
26158448,63.0,m,99.0,CA,327068,14,29,21.0,20,141.12204630195387
26158448,63.0,m,99.0,CA,327068,14,28,8.0,20,141.12204630195387
26158448,63.0,m,99.0,CA,327068,14,30,10.0,20,141.12204630195387
26158448,63.0,m,99.0,CA,327068,14,27,11.0,20,141.12204630195387
26158448,63.0,m,99.0,CA,327068,14,26,395.0,20,141.12204630195387
26170471,22.0,m,8.0,US,169954,14,29,16.0,2,110.34780085402927
26170471,22.0,m,8.0,US,169954,14,28,5.0,2,110.34780085402927
26170471,22.0,m,8.0,US,169954,14,30,10.0,2,110.34780085402927
26170471,22.0,m,8.0,US,169954,14,27,8.0,2,110.34780085402927
26170471,22.0,m,8.0,US,169954,14,26,380.0,2,110.34780085402927
26193268,20.0,f,3.0,CA,594400,14,29,16.0,22,104.29874084239704
26193268,20.0,f,3.0,CA,594400,14,28,5.0,22,104.29874084239704
26193268,20.0,f,3.0,CA,594400,14,30,10.0,22,104.29874084239704
26193268,20.0,f,3.0,CA,594400,14,27,8.0,22,104.29874084239704
26193268,20.0,f,3.0,CA,594400,14,26,467.0,22,104.29874084239704
